数据范围,剧本ID,剧本名称,剧目类别,核心关系,核心主题,核心主题序号,次要主题集合,主题组合ID,主题组合,主题组合显示,主题数量,主题序号集合,x起点序号,x终点序号,网络密度,度中心化,内容量权重,主题证据词集合,主题_忠义家国,主题_政治权力,主题_婚恋姻缘,主题_家庭亲情,主题_公案冤狱,主题_除暴侠义,主题_战争武略,主题_恩怨报偿,主题_善恶转化,主题_礼教品格,主题_宗教祥瑞,主题_文人世情
全量,03021005,平贵别窑,家庭戏,亲属关系,家庭亲情,4,战争武略|善恶转化,T040709,家庭亲情|战争武略|善恶转化,家庭亲情 + 战争武略 + 善恶转化,3,4|7|9,4,9,1.0,0,22.96,家庭亲情:别窑、类别先验:家庭戏、关系先验:亲属关系、母亲、父母|善恶转化:降服、降、归、投、改,0,0,0,1,0,0,1,0,1,0,0,0
全量,03021006,误卯三打,历史戏,冲突关系,战争武略,7,除暴侠义,T0607,除暴侠义|战争武略,除暴侠义 + 战争武略,2,6|7,6,7,0.666667,0.666667,27.71,政治权力:王、关系先验:权力关系、类别先验:历史戏、登基、朝|除暴侠义:虎、关系先验:冲突关系、寨|战争武略:战、将、类别先验:历史戏、征战、出兵,0,0,0,0,0,1,1,0,0,0,0,0
全量,03021007,探寒窑,家庭戏,亲属关系,家庭亲情,4,婚恋姻缘,T0304,婚恋姻缘|家庭亲情,婚恋姻缘 + 家庭亲情,2,3|4,3,4,1.0,0,24.22,婚恋姻缘:夫人、夫妻、关系先验:婚恋关系、类别先验:家庭戏、配|家庭亲情:母亲、母、娘亲、女、类别先验:家庭戏,0,0,1,1,0,0,0,0,0,0,0,0
全量,03021008,鸿雁捎书,神怪戏,权力关系,文人世情,12,政治权力|礼教品格,T021012,政治权力|礼教品格|文人世情,政治权力 + 礼教品格 + 文人世情,3,2|10|12,2,12,0,0,13.44,政治权力:王、关系先验:权力关系、类别先验:历史戏|礼教品格:节、关系先验:亲属关系、关系先验:婚恋关系、烈|文人世情:书、关系先验:婚恋关系、文,0,1,0,0,0,0,0,0,0,1,0,1
全量,03021009,赶三关,历史戏,冲突关系,战争武略,7,政治权力,T0207,政治权力|战争武略,政治权力 + 战争武略,2,2|7,2,7,1.0,0.0,28.75,婚恋姻缘:夫妻、妻、关系先验:婚恋关系、配、郎|战争武略:战、关、将军、兵、将,0,1,0,0,0,0,1,0,0,0,0,0
全量,03021010,武家坡,家庭戏,婚恋关系,婚恋姻缘,3,礼教品格,T0310,婚恋姻缘|礼教品格,婚恋姻缘 + 礼教品格,2,3|10,3,10,1.0,0,27.44,婚恋姻缘:夫妻、妻、关系先验:婚恋关系、类别先验:家庭戏、结发,0,0,1,0,0,0,0,0,0,1,0,0
全量,03021011,算军粮,家庭戏,婚恋关系,婚恋姻缘,3,政治权力|战争武略|礼教品格,T02030710,政治权力|婚恋姻缘|战争武略|礼教品格,政治权力 + 婚恋姻缘 + 战争武略 + 礼教品格,4,2|3|7|10,2,10,1.0,0.0,25.5,政治权力:王、关系先验:权力关系、类别先验:历史戏、朝、官|婚恋姻缘:夫人、妻、关系先验:婚恋关系、小姐、郎|战争武略:军、类别先验:历史戏、关系先验:权力关系、将|礼教品格:节、守节、礼、关系先验:亲属关系、关系先验:婚恋关系,0,1,1,0,0,0,1,0,0,1,0,0
全量,03021012,银空山,历史戏,权力关系,政治权力,2,战争武略|善恶转化,T020709,政治权力|战争武略|善恶转化,政治权力 + 战争武略 + 善恶转化,3,2|7|9,2,9,0.7,0.5,23.28,政治权力:篡位、王、关系先验:权力关系、丞相、类别先验:历史戏|战争武略:战、类别先验:历史戏、将、兵、关系先验:冲突关系|善恶转化:投降、降、投、归降、关系先验:冲突关系,0,1,0,0,0,0,1,0,1,0,0,0
全量,03021013,大登殿,家庭戏,权力关系,政治权力,2,战争武略|善恶转化,T020709,政治权力|战争武略|善恶转化,政治权力 + 战争武略 + 善恶转化,3,2|7|9,2,9,0.694444,0.392857,26.92,政治权力:金殿、王、登殿、帝、关系先验:权力关系|战争武略:战、类别先验:历史戏、将、关系先验:冲突关系、关系先验:权力关系|善恶转化:赦免、关系先验:冲突关系、归,0,1,0,0,0,0,1,0,1,0,0,0
全量,03022001,风尘三侠,江湖戏,婚恋关系,婚恋姻缘,3,文人世情,T0312,婚恋姻缘|文人世情,婚恋姻缘 + 文人世情,2,3|12,3,12,1.0,0.0,56.06,婚恋姻缘:夫妻、成亲、妻、鸳鸯、夫妇|战争武略:兵、将、将军、军、战,0,0,1,0,0,0,0,0,0,0,0,1
全量,03022002,沙叱利,公案戏,婚恋关系,文人世情,12,婚恋姻缘|礼教品格,T031012,婚恋姻缘|礼教品格|文人世情,婚恋姻缘 + 礼教品格 + 文人世情,3,3|10|12,3,12,1.0,0.0,36.39,婚恋姻缘:婚姻、鸳鸯、成亲、关系先验:婚恋关系、郎|战争武略:将、兵、将军、关系先验:权力关系、战|礼教品格:节、类别先验:家庭戏、名节、烈女、孝顺|文人世情:才子、士、书、才、风流,0,0,1,0,0,0,0,0,0,1,0,1
全量,03022003,古押衙,江湖戏,婚恋关系,婚恋姻缘,3,家庭亲情|除暴侠义,T030406,婚恋姻缘|家庭亲情|除暴侠义,婚恋姻缘 + 家庭亲情 + 除暴侠义,3,3|4|6,3,6,0.9,0.166667,45.31,政治权力:王、金殿、天子、篡位、臣|婚恋姻缘:夫妻、小姐、婚姻、夫人、妻|家庭亲情:父母、父、母、子、母亲|除暴侠义:义士、侠、侠义、行侠、除暴,0,0,1,1,0,1,0,0,0,0,0,0
全量,03023001,荀灌娘,历史戏,冲突关系,战争武略,7,家庭亲情,T0407,家庭亲情|战争武略,家庭亲情 + 战争武略,2,4|7,4,7,1.0,0.0,40.92,家庭亲情:女、兄弟、父子、父、父母|战争武略:兵、战、将军、将、城,0,0,0,1,0,0,1,0,0,0,0,0
全量,03026001,坛山谷,历史戏,冲突关系,战争武略,7,忠义家国|政治权力,T010207,忠义家国|政治权力|战争武略,忠义家国 + 政治权力 + 战争武略,3,1|2|7,1,7,1.0,0.0,41.12,忠义家国:保国、报国、类别先验:历史戏、关系先验:同盟关系、关系先验:权力关系|政治权力:天子、王、圣旨、关系先验:权力关系、朝|战争武略:将军、兵、计、将、大战,1,1,0,0,0,0,1,0,0,0,0,0
全量,03026002,渡阴平,历史戏,冲突关系,战争武略,7,家庭亲情,T0407,家庭亲情|战争武略,家庭亲情 + 战争武略,2,4|7,4,7,0,0,47.78,政治权力:天子、丞相、圣旨、金殿、关系先验:权力关系|家庭亲情:父子、父、子、儿、亲|战争武略:将军、兵、战、将、军,0,0,0,1,0,0,1,0,0,0,0,0
全量,03026003,假投降,历史戏,冲突关系,善恶转化,9,战争武略,T0709,战争武略|善恶转化,战争武略 + 善恶转化,2,7|9,7,9,1.0,0,40.88,战争武略:将军、将、计、兵、军|善恶转化:投降、降、投、归降、归顺,0,0,0,0,0,0,1,0,1,0,0,0
全量,03026004,取江油,历史戏,冲突关系,战争武略,7,忠义家国,T0107,忠义家国|战争武略,忠义家国 + 战争武略,2,1|7,1,7,0,0,38.69,忠义家国:殉国、忠、义、忠烈、报国|战争武略:将军、将、兵、城、军,1,0,0,0,0,0,1,0,0,0,0,0
全量,03027001,五雷阵,神怪戏,冲突关系,战争武略,7,恩怨报偿|宗教祥瑞,T070811,战争武略|恩怨报偿|宗教祥瑞,战争武略 + 恩怨报偿 + 宗教祥瑞,3,7|8|11,7,11,0,0,35.95,家庭亲情:儿、母亲、父、母、子|战争武略:阵、战、兵、将、类别先验:历史戏|恩怨报偿:报仇、仇、报、冤仇、恨|宗教祥瑞:雷、神、仙、妖、鬼,0,0,0,0,0,0,1,1,0,0,1,0
全量,03027002,白云山,神怪戏,权力关系,政治权力,2,战争武略,T0207,政治权力|战争武略,政治权力 + 战争武略,2,2|7,2,7,1.0,0,32.18,政治权力:臣、金殿、君臣、关系先验:权力关系、官|战争武略:类别先验:历史戏、将、军、战争、兵|宗教祥瑞:仙、庙、寿、佛,0,1,0,0,0,0,1,0,0,0,0,0
全量,03027004,徐庶劝友,历史戏,亲属关系,家庭亲情,4,战争武略|文人世情,T040712,家庭亲情|战争武略|文人世情,家庭亲情 + 战争武略 + 文人世情,3,4|7|12,4,12,1.0,0,21.65,家庭亲情:母、亲、母子、关系先验:亲属关系、子|战争武略:城、计、类别先验:历史戏、将、关系先验:同盟关系|文人世情:才、书、书生、琴、琴棋,0,0,0,1,0,0,1,0,0,0,0,1
全量,03027005,骂王朗,历史戏,权力关系,战争武略,7,忠义家国|政治权力,T010207,忠义家国|政治权力|战争武略,忠义家国 + 政治权力 + 战争武略,3,1|2|7,1,7,1.0,0,24.71,忠义家国:朝纲、类别先验:历史戏、关系先验:同盟关系、报国、关系先验:权力关系|政治权力:王、丞相、帝、皇帝、关系先验:权力关系|战争武略:兵、战、阵、军师、类别先验:历史戏,1,1,0,0,0,0,1,0,0,0,0,0
全量,03027006,骂杨广,历史戏,权力关系,礼教品格,10,政治权力|战争武略,T020710,政治权力|战争武略|礼教品格,政治权力 + 战争武略 + 礼教品格,3,2|7|10,2,10,1.0,0,36.45,政治权力:金殿、帝、夺权、臣、登基|战争武略:将军、将、关、军、类别先验:历史戏|礼教品格:忠孝节义、孝、骂、节、尽孝,0,1,0,0,0,0,1,0,0,1,0,0
全量,03028001,潞安州,历史戏,冲突关系,战争武略,7,忠义家国,T0107,忠义家国|战争武略,忠义家国 + 战争武略,2,1|7,1,7,0.5,0.333333,55.5,婚恋姻缘:夫妇、夫人、夫妻、郎、妻|战争武略:军师、围困、兵、战、关,1,0,0,0,0,0,1,0,0,0,0,0
全量,03028002,小商河,历史戏,冲突关系,忠义家国,1,战争武略,T0107,忠义家国|战争武略,忠义家国 + 战争武略,2,1|7,1,7,1.0,0.0,27.17,忠义家国:岳飞、类别先验:历史戏、报国、忠、义|战争武略:大战、将军、战、将、兵,1,0,0,0,0,0,1,0,0,0,0,0
全量,03028003,牛皋招亲,家庭戏,婚恋关系,忠义家国,1,战争武略,T0107,忠义家国|战争武略,忠义家国 + 战争武略,2,1|7,1,7,0.833333,0.214286,34.68,忠义家国:岳飞、报国、类别先验:历史戏|婚恋姻缘:洞房、夫人、配、小姐、婚姻|战争武略:围困、将军、关、兵、战,1,0,0,0,0,0,1,0,0,0,0,0
全量,03028005,汤怀自刎,历史戏,冲突关系,文人世情,12,忠义家国|政治权力,T010212,忠义家国|政治权力|文人世情,忠义家国 + 政治权力 + 文人世情,3,1|2|12,1,12,1.0,0.0,28.52,忠义家国:岳飞、类别先验:历史戏、关系先验:权力关系、忠、义|善恶转化:投降、投、降、归顺、关系先验:冲突关系|文人世情:状元、士、才、文,1,1,0,0,0,0,0,0,0,0,0,1
全量,03028006,请宋灵,历史戏,权力关系,忠义家国,1,政治权力,T0102,忠义家国|政治权力,忠义家国 + 政治权力,2,1|2,1,2,0.678571,0.238095,37.47,忠义家国:岳飞、类别先验:历史戏、忠、关系先验:权力关系、社稷|政治权力:丞相、帝、皇帝、君臣、关系先验:权力关系,1,1,0,0,0,0,0,0,0,0,0,0
全量,03029001,春秋配,公案戏,亲属关系,家庭亲情,4,公案冤狱|恩怨报偿|善恶转化,T04050809,家庭亲情|公案冤狱|恩怨报偿|善恶转化,家庭亲情 + 公案冤狱 + 恩怨报偿 + 善恶转化,4,4|5|8|9,4,9,0.8,0.3,62.68,家庭亲情:母、继母、母亲、父、父母|公案冤狱:公堂、案、冤、法场、昭雪|恩怨报偿:报、恨、恩、还愿、复仇|善恶转化:招安、归、改邪归正、投、投降,0,0,0,1,1,0,0,1,1,0,0,0
全量,03029002,打樱桃,家庭戏,婚恋关系,婚恋姻缘,3,家庭亲情|文人世情,T030412,婚恋姻缘|家庭亲情|文人世情,婚恋姻缘 + 家庭亲情 + 文人世情,3,3|4|12,3,12,0.866667,0.2,31.75,婚恋姻缘:小姐、夫人、关系先验:婚恋关系、婚姻、红娘|家庭亲情:儿、类别先验:家庭戏、子、关系先验:亲属关系、关系先验:婚恋关系|文人世情:文、书、才、诗、赶考,0,0,1,1,0,0,0,0,0,0,0,1
全量,03029003,送灯,家庭戏,亲属关系,家庭亲情,4,婚恋姻缘|文人世情,T030412,婚恋姻缘|家庭亲情|文人世情,婚恋姻缘 + 家庭亲情 + 文人世情,3,3|4|12,3,12,1.0,0.0,22.87,家庭亲情:亲、母、女、母亲、类别先验:家庭戏|除暴侠义:虎、打虎|文人世情:灯、士、才、琴,0,0,1,1,0,0,0,0,0,0,0,1
全量,03030001,雁门关,历史戏,亲属关系,家庭亲情,4,战争武略,T0407,家庭亲情|战争武略,家庭亲情 + 战争武略,2,4|7,4,7,0.436364,0.322222,39.79,家庭亲情:太君、探母、子、母、女|战争武略:大战、战、兵、关、将,0,0,0,1,0,0,1,0,0,0,0,0
全量,03030002,雁门关,历史戏,亲属关系,家庭亲情,4,战争武略,T0407,家庭亲情|战争武略,家庭亲情 + 战争武略,2,4|7,4,7,0.444444,0.553571,40.96,家庭亲情:太君、母子、探母、母亲、母|战争武略:关、将、军、兵、将军,0,0,0,1,0,0,1,0,0,0,0,0
全量,03030003,雁门关,历史戏,亲属关系,家庭亲情,4,战争武略,T0407,家庭亲情|战争武略,家庭亲情 + 战争武略,2,4|7,4,7,0.666667,0.233333,39.12,家庭亲情:太君、母子、儿女、子、母亲|战争武略:关、将、战、兵、将军,0,0,0,1,0,0,1,0,0,0,0,0
全量,03030004,雁门关,神怪戏,亲属关系,家庭亲情,4,战争武略,T0407,家庭亲情|战争武略,家庭亲情 + 战争武略,2,4|7,4,7,0.4,0.122222,40.79,家庭亲情:太君、儿女、母、子、母子|战争武略:大战、将、将军、战、关,0,0,0,1,0,0,1,0,0,0,0,0
全量,03030005,雁门关,历史戏,冲突关系,战争武略,7,家庭亲情|善恶转化,T040709,家庭亲情|战争武略|善恶转化,家庭亲情 + 战争武略 + 善恶转化,3,4|7|9,4,9,0.4,0.166667,37.33,家庭亲情:太君、子、父子、儿女、女|战争武略:将、关、将军、军、兵|善恶转化:投降、降、投、改、关系先验:冲突关系,0,0,0,1,0,0,1,0,1,0,0,0
全量,03030006,雁门关,历史戏,亲属关系,家庭亲情,4,战争武略,T0407,家庭亲情|战争武略,家庭亲情 + 战争武略,2,4|7,4,7,0.75,0.142857,39.63,家庭亲情:太君、父子、儿女、母亲、姐妹|战争武略:将、城、关、兵、战,0,0,0,1,0,0,1,0,0,0,0,0
全量,03030007,雁门关,历史戏,冲突关系,战争武略,7,婚恋姻缘|家庭亲情,T030407,婚恋姻缘|家庭亲情|战争武略,婚恋姻缘 + 家庭亲情 + 战争武略,3,3|4|7,3,7,0.296703,0.282051,53.18,婚恋姻缘:成亲、夫妻、郎、夫人、妻|家庭亲情:太君、女、母亲、父子、亲|战争武略:战、关、将军、将、军,0,0,1,1,0,0,1,0,0,0,0,0
全量,03031001,扫地挂画,历史戏,权力关系,政治权力,2,忠义家国|家庭亲情,T010204,忠义家国|政治权力|家庭亲情,忠义家国 + 政治权力 + 家庭亲情,3,1|2|4,1,4,1.0,0.0,27.08,忠义家国:忠、义|政治权力:帝王、王、帝、天子、朝|家庭亲情:类别先验:家庭戏、认亲、父母、子、关系先验:亲属关系|文人世情:画、茶馆,1,1,0,1,0,0,0,0,0,0,0,0
全量,03031002,凤阳花鼓,家庭戏,婚恋关系,婚恋姻缘,3,家庭亲情,T0304,婚恋姻缘|家庭亲情,婚恋姻缘 + 家庭亲情,2,3|4,3,4,1.0,0.0,27.95,婚恋姻缘:夫妻、妻、红娘、关系先验:婚恋关系、类别先验:家庭戏|家庭亲情:子、儿、类别先验:家庭戏、关系先验:亲属关系、关系先验:婚恋关系,0,0,1,1,0,0,0,0,0,0,0,0
全量,03031004,顶花砖,家庭戏,亲属关系,文人世情,12,家庭亲情,T0412,家庭亲情|文人世情,家庭亲情 + 文人世情,2,4|12,4,12,1.0,0.0,26.37,家庭亲情:兄弟、子、儿、母、类别先验:家庭戏|文人世情:赶考、花、文、才、书,0,0,0,1,0,0,0,0,0,0,0,1
全量,03031005,双摇会,家庭戏,婚恋关系,婚恋姻缘,3,家庭亲情|礼教品格,T030410,婚恋姻缘|家庭亲情|礼教品格,婚恋姻缘 + 家庭亲情 + 礼教品格,3,3|4|10,3,10,0.866667,0.2,29.68,婚恋姻缘:妻、配、类别先验:家庭戏、郎|家庭亲情:子、类别先验:家庭戏、姐妹、关系先验:亲属关系、儿|礼教品格:节、骂、类别先验:家庭戏、关系先验:亲属关系、礼,0,0,1,1,0,0,0,0,0,1,0,0
全量,03031006,打面缸,公案戏,审判与恩怨关系,文人世情,12,政治权力|善恶转化,T020912,政治权力|善恶转化|文人世情,政治权力 + 善恶转化 + 文人世情,3,2|9|12,2,12,1.0,0.0,32.33,政治权力:王、关系先验:权力关系、官、朝|善恶转化:从良、投、改|文人世情:书、才、文、灯,0,1,0,0,0,0,0,0,1,0,0,1
全量,03031007,小过年,家庭戏,婚恋关系,婚恋姻缘,3,家庭亲情,T0304,婚恋姻缘|家庭亲情,婚恋姻缘 + 家庭亲情,2,3|4,3,4,1.0,0.0,29.46,婚恋姻缘:夫妻、妻、关系先验:婚恋关系、类别先验:家庭戏,0,0,1,1,0,0,0,0,0,0,0,0
全量,03031008,十八扯,家庭戏,亲属关系,家庭亲情,4,战争武略,T0407,家庭亲情|战争武略,家庭亲情 + 战争武略,2,4|7,4,7,1.0,0,26.76,家庭亲情:母亲、母、子、父子、亲|战争武略:将、大战、类别先验:历史戏、关系先验:冲突关系、定军山,0,0,0,1,0,0,1,0,0,0,0,0
全量,03033001,取洛阳,历史戏,冲突关系,战争武略,7,善恶转化,T0709,战争武略|善恶转化,战争武略 + 善恶转化,2,7|9,7,9,1.0,0.0,35.83,战争武略:出兵、将军、将、兵、城|善恶转化:归、恶、降、归顺、归降,0,0,0,0,0,0,1,0,1,0,0,0
全量,03033004,过巴州,历史戏,冲突关系,战争武略,7,善恶转化,T0709,战争武略|善恶转化,战争武略 + 善恶转化,2,7|9,7,9,1.0,0.0,28.31,战争武略:大战、兵、战、将、将军,0,0,0,0,0,0,1,0,1,0,0,0
全量,03033005,司马师逼宫,历史戏,权力关系,政治权力,2,战争武略,T0207,政治权力|战争武略,政治权力 + 战争武略,2,2|7,2,7,0.9,0.166667,29.3,政治权力:太师、金殿、宫、朝、臣|战争武略:兵、计、将、关、类别先验:历史戏,0,1,0,0,0,0,1,0,0,0,0,0
全量,03033006,枣阳山,江湖戏,冲突关系,战争武略,7,除暴侠义|善恶转化,T060709,除暴侠义|战争武略|善恶转化,除暴侠义 + 战争武略 + 善恶转化,3,6|7|9,6,9,1.0,0,22.05,政治权力:官、关系先验:权力关系、类别先验:历史戏、朝、王|除暴侠义:英雄、山寨、豪杰、关系先验:冲突关系、寨|战争武略:城、类别先验:历史戏、兵、关系先验:冲突关系、关系先验:权力关系|善恶转化:归、归顺、招安、关系先验:冲突关系、悔,0,0,0,0,0,1,1,0,1,0,0,0
全量,03033007,打龙棚,历史戏,亲属关系,家庭亲情,4,恩怨报偿|善恶转化,T040809,家庭亲情|恩怨报偿|善恶转化,家庭亲情 + 恩怨报偿 + 善恶转化,3,4|8|9,4,9,1.0,0.0,29.31,政治权力:朝廷、天子、关系先验:权力关系、类别先验:历史戏、王|家庭亲情:兄弟、子、父、关系先验:亲属关系、亲|善恶转化:赦免、关系先验:冲突关系、改、降、归,0,0,0,1,0,0,0,1,1,0,0,0
全量,03034001,孟母断机,家庭戏,亲属关系,家庭亲情,4,善恶转化|礼教品格,T040910,家庭亲情|善恶转化|礼教品格,家庭亲情 + 善恶转化 + 礼教品格,3,4|9|10,4,10,0,0,18.46,家庭亲情:教子、母、子、母亲、类别先验:家庭戏|善恶转化:悔悟、悔、悟、改过、改|礼教品格:教子、教、节、类别先验:家庭戏、关系先验:亲属关系,0,0,0,1,0,0,0,0,1,1,0,0
全量,03034002,孝感天,神怪戏,亲属关系,家庭亲情,4,婚恋姻缘|战争武略|礼教品格,T03040710,婚恋姻缘|家庭亲情|战争武略|礼教品格,婚恋姻缘 + 家庭亲情 + 战争武略 + 礼教品格,4,3|4|7|10,3,10,0.8,0.333333,41.66,婚恋姻缘:夫妻、妻、夫妇、夫人、郎|家庭亲情:母子、兄弟、母、子、骨肉|战争武略:兵、城、将、计、类别先验:历史戏|礼教品格:孝、节、孝顺、尽孝、礼法,0,0,1,1,0,0,1,0,0,1,0,0
